Key,Prods UPC,Prods Moco,Prods Model Name,Prods Model Code,Prods Model Family,Prods Brand,Prods Category 1,Prods Category 2,Prods Category 3,Prods Business Theme,Prods Business Story,Prods Gender,Prods Shape,Prods Size,Prods Lens Color,Prods Le0s Polarized,Prods Lens Technology,Prods Front Color,Prods Frame Technology,Prods Asian Fit,Prods Customizable,Prods E0gravable,Prods Web Exclusive,Prods Release,Prods Lens Correction Type,Prods Roxable,Prods Collection,Prods Rox,Prods Custom
888392090744,888392090744,0OO4079__407914,OO4079 Feedback™,0OO4079,,Oakley,Eyewear,SUN,Sport,Performance Lifestyle,,FEMALE,Pilot,STD,,1,Gradient,Bronze-Copper,Metal,Global,,,,201411,,0,,0,0
888392097729,888392097729,0OO9272__927202,OO9272 Catalyst®,0OO9272,,Oakley,Eyewear,SUN,Sport,Active Performance,,MALE,Rectangle,STD,,0,Solid Color Mirror,Black,Injected,Intertiol,,,,201502,,0,,0,0
888392010247,888392010247,0OO7044__704402,OO7044 A Frame® 2.0 Snow Goggle,0OO7044,,Oakley,Eyewear,SUN,Sport,Sport Performance,,UNISEX,Irregular,0,,0,Prizm,Black,Injected,Intertiol,,,,201312,,0,,0,0
888392090430,888392090430,0OO9290__929005,OO9290 Jawbreaker™,0OO9290,,Oakley,Eyewear,SUN,Sport,FALSE,,MALE,Rectangle,STD,,0,Prizm,White,Injected,Intertiol,,,,201502,,0,,0,0
888392092885,888392092885,0OO4106__410602,OO4106 Conductor 6™,0OO4106,,Oakley,Eyewear,SUN,Sport,FALSE,,MALE,Rectangle,STD,,1,Solid Color Mirror,Silver,Metal,Intertiol,,,,201502,,0,,0,0
888392092892,888392092892,0OO4106__410603,OO4106 Conductor 6™,0OO4106,,Oakley,Eyewear,SUN,Sport,FALSE,,MALE,Rectangle,STD,,1,Solid Color Mirror,Black,Metal,Intertiol,,,,201502,,0,,0,0
888392097736,888392097736,0OO9272__927203,OO9272 Catalyst®,0OO9272,,Oakley,Eyewear,SUN,Sport,Active Performance,,MALE,Rectangle,STD,,0,Solid Color Mirror,Grey,Injected,Intertiol,,,,201502,,0,,0,0
888392091376,888392091376,0OO9262__926214,OO9262 Sliver™ Uranium Collection,0OO9262,,Oakley,Eyewear,SUN,Sport,Performance Lifestyle,,MALE,Rectangle,STD,,1,Prizm Polarized,Yellow,Injected,Intertiol,,,,201411,,0,,0,0
888392097743,888392097743,0OO9272__927204,OO9272 Catalyst®,0OO9272,,Oakley,Eyewear,SUN,Sport,Active Performance,,MALE,Rectangle,STD,,0,Solid Color Mirror,Black,Injected,Intertiol,,,,201502,,0,,0,0
888392102461,888392102461,0OO9208__920803,OO9208 Radar® EV Path®,0OO9208,,Oakley,Eyewear,SUN,Sport,Icon,,MALE,Rectangle,STD,,0,Solid Color Mirror,Blue,Injected,Global,,,,201502,,0,,0,0
888392100320,888392100320,0OO9270__927004,OO9270 Jawbreaker® (Asia Fit),0OO9270,,Oakley,Eyewear,SUN,Sport,Sport Performance,,MALE,Rectangle,STD,TRANSPARENT,0,Prizm,White,Injected,Asian,,,,201502,,0,,0,0
888392102478,888392102478,0OO9208__920804,OO9208 Radar® EV Path®,0OO9208,,Oakley,Eyewear,SUN,Sport,Icon,,MALE,Rectangle,STD,TRANSPARENT,0,Prizm,Black,Injected,Global,,,,201502,,0,,0,0
888392102485,888392102485,0OO9208__920805,OO9208 Radar® EV Path®,0OO9208,,Oakley,Eyewear,SUN,Sport,Icon,,MALE,Rectangle,STD,,0,Prizm,White,Injected,Global,,,,201502,,0,,0,0
888392104922,888392104922,0OO9295__929505,OO9295 Flak™ 2.0,0OO9295,,Oakley,Eyewear,SUN,Sport,Sport Performance,,MALE,Rectangle,STD,,0,Prizm,White,Injected,Intertiol,,,,201507,,0,,0,0
888392102508,888392102508,0OO9208__920807,OO9208 Radar® EV Path®,0OO9208,,Oakley,Eyewear,SUN,Sport,Icon,,MALE,Rectangle,STD,,1,Solid Color Mirror,Black,Injected,Global,,,,201502,,0,,0,0
888392104939,888392104939,0OO9295__929506,OO9295 Flak™ 2.0,0OO9295,,Oakley,Eyewear,SUN,Sport,Sport Performance,,MALE,Rectangle,STD,,0,Prizm,White,Injected,Intertiol,,,,201507,,0,,0,0
888392105011,888392105011,0OO9188__918806,OO9188 Flak™ 2.0 XL,0OO9188,,Oakley,Eyewear,SUN,Sport,Sport Performance,,MALE,Rectangle,STD,,0,Prizm,Black,Injected,Intertiol,,,,201502,,0,,0,0
888392105271,888392105271,0OO9211__921104,OO9211 Radar® EV Pitch®,0OO9211,,Oakley,Eyewear,SUN,Sport,Sport Performance,,MALE,Rectangle,STD,,0,Prizm,White,Injected,Intertiol,,,,201502,,0,,0,0
888392102799,888392102799,0OO7050__705020,OO7050 Flight Deck™ Snow Goggle,0OO7050,,Oakley,Eyewear,SUN,Sport,Sport Performance,,UNISEX,Irregular,0,TRANSPARENT,0,Prizm,Black,Injected,Global,,,,201412,,0,,0,0
888392099402,888392099402,0OO4108__410802,OO4108 Tie Breaker,0OO4108,,Oakley,Eyewear,SUN,Sport,Performance Lifestyle,,FEMALE,Pilot,STD,,1,Gradient,Silver,Metal,Intertiol,,,,201504,,0,,0,0
888392104946,888392104946,0OO9295__929507,OO9295 Flak™ 2.0,0OO9295,,Oakley,Eyewear,SUN,Sport,Sport Performance,,MALE,Rectangle,STD,,1,Solid Color Mirror,Black,Injected,Intertiol,,,,201507,,0,,0,0
888392105028,888392105028,0OO9188__918807,OO9188 Flak™ 2.0 XL,0OO9188,,Oakley,Eyewear,SUN,Sport,Sport Performance,,MALE,Rectangle,STD,,1,Solid Color,Black,Injected,Intertiol,,,,201502,,0,,0,0
888392103994,888392103994,0OO7064__706421,OO7064 Flight Deck™ XM Snow Goggle,0OO7064,,Oakley,Eyewear,SUN,Sport,Sport Performance,,UNISEX,Irregular,0,TRANSPARENT,0,Prizm,White,Injected,Intertiol,,,,201412,,0,,0,0
888392105288,888392105288,0OO9211__921105,OO9208 Radar® EV Path®,0OO9211,,Oakley,Eyewear,SUN,Sport,Sport Performance,,MALE,Rectangle,STD,,0,SOLID COLOR - MIRROR,White,Injected,Intertiol,,,,201502,,0,,0,0
888392104953,888392104953,0OO9295__929508,OO9295 Flak™ 2.0,0OO9295,,Oakley,Eyewear,SUN,Sport,Sport Performance,,MALE,Rectangle,STD,,1,Solid Color Mirror,Black,Injected,Intertiol,,,,201507,,0,,0,0
888392108425,888392108425,0OO9188__918814,OO9188 Standard Issue Flak™ 2.0 XL,0OO9188,,Oakley,Eyewear,SUN,Sport,Sport Performance,,MALE,Rectangle,STD,,1,Solid Color,Black,Injected,Intertiol,,,,201501,,0,,0,0
888392104021,888392104021,0OO7064__706424,OO7064 Flight Deck™ XM Snow Goggle,0OO7064,,Oakley,Eyewear,SUN,Sport,Sport Performance,,UNISEX,Irregular,0,,0,Prizm,,Injected,Intertiol,,,,201412,,0,,0,0
888392080837,888392080837,0OO9200__920009,OO9200 Quarter Jacket® (Youth Fit),0OO9200,,Oakley JR,Eyewear,SUN,Sport,Sport Performance,,CHILD,Rectangle,STD,,0,Prizm,White,Injected,Intertiol,,,,201411,,0,,0,0
888392105035,888392105035,0OO9188__918808,OO9188 Flak™ 2.0 XL,0OO9188,,Oakley,Eyewear,SUN,Sport,Sport Performance,,MALE,Rectangle,STD,,1,Solid Color Mirror,Black,Injected,Intertiol,,,,201502,,0,,0,0
888392104960,888392104960,0OO9188__918801,OO9188 Flak™ 2.0 XL,0OO9188,,Oakley,Eyewear,SUN,Sport,Sport Performance,,MALE,Rectangle,STD,,0,Solid Color Mirror,Black,Injected,Intertiol,,,,201502,,0,,0,0
888392102447,888392102447,0OO9208__920801,OO9208 Radar® EV Path®,0OO9208,,Oakley,Eyewear,SUN,Sport,Icon,,MALE,Rectangle,STD,,0,Solid Color Mirror,Black,Injected,Global,,,,201502,,0,,0,0
888392104977,888392104977,0OO9188__918802,OO9188 Flak™ 2.0 XL,0OO9188,,Oakley,Eyewear,SUN,Sport,Sport Performance,,MALE,Rectangle,STD,,0,Solid Color Mirror,White,Injected,Intertiol,,,,201502,,0,,0,0
888392105042,888392105042,0OO9188__918809,OO9188 Flak™ 2.0 XL,0OO9188,,Oakley,Eyewear,SUN,Sport,Sport Performance,,MALE,Rectangle,STD,,1,Solid Color Mirror,Black,Injected,Intertiol,,,,201502,,0,,0,0
888392108081,888392108081,0OO7066__706620,OO7066 O Frame® 2.0 XM Snow Goggle,0OO7066,,Oakley,Eyewear,SUN,Sport,Sport Performance,,UNISEX,Irregular,0,,0,Solid Color,Black,Injected,Intertiol,,,,201412,,0,,0,0
888392104984,888392104984,0OO9188__918803,OO9188 Flak™ 2.0 XL,0OO9188,,Oakley,Eyewear,SUN,Sport,Sport Performance,,MALE,Rectangle,STD,,0,Prizm,White,Injected,Intertiol,,,,201502,,0,,0,0
888392105059,888392105059,0OO9188__918810,OO9188 Flak™ 2.0 XL,0OO9188,,Oakley,Eyewear,SUN,Sport,Sport Performance,,MALE,Rectangle,STD,,1,Solid Color Mirror,Grey,Injected,Intertiol,,,,201502,,0,,0,0
888392108098,888392108098,0OO7066__706621,OO7066 O Frame® 2.0 XM Snow Goggle,0OO7066,,Oakley,Eyewear,SUN,Sport,Sport Performance,,UNISEX,Irregular,0,,0,Solid Color Mirror,,Injected,Intertiol,,,,201412,,0,,0,0
888392104991,888392104991,0OO9188__918804,OO9188 Flak™ 2.0 XL,0OO9188,,Oakley,Eyewear,SUN,Sport,Sport Performance,,MALE,Rectangle,STD,,0,Prizm,Grey,Injected,Intertiol,,,,201502,,0,,0,0
888392105073,888392105073,0OO9188__918812,OO9188 Flak™ 2.0 XL,0OO9188,,Oakley,Eyewear,SUN,Sport,Sport Performance,,MALE,Rectangle,STD,,1,Solid Color,Black,Injected,Intertiol,,,,201504,,0,,0,0
888392105004,888392105004,0OO9188__918805,OO9188 Flak™ 2.0 XL,0OO9188,,Oakley,Eyewear,SUN,Sport,Sport Performance,,MALE,Rectangle,STD,,0,Prizm,Black,Injected,Intertiol,,,,201502,,0,,0,0
888392108227,888392108227,0OO9208__920812,OO9208 Radar® EV Path®,0OO9208,,Oakley,Eyewear,SUN,Sport,Icon,,MALE,Rectangle,STD,,0,Solid Color,Black,Injected,Global,,,,201501,,0,,0,0
888392105240,888392105240,0OO9211__921101,OO9211 Radar® EV Path®,0OO9211,,Oakley,Eyewear,SUN,Sport,Sport Performance,,MALE,Rectangle,STD,,0,SOLID COLOR - MIRROR,Black,Injected,Intertiol,,,,201502,,0,,0,0
888392095428,888392095428,0OO9198__919819,OO9198 Smokey O Collection Pulse,0OO9198,,Oakley,Eyewear,SUN,Sport,Active Performance,,FEMALE,Rectangle,STD,,1,Gradient,Black,Injected,Intertiol,,,,201507,,0,,0,0
888392070425,888392070425,0OO9181__918136,OO9181 RadarLock® Path®,0OO9181,,Oakley,Eyewear,SUN,Sport,Sport Performance,,MALE,Irregular,STD,,0,Solid Color,Black,Injected,Intertiol,,,,201407,,0,,0,0
888392095435,888392095435,0OO4079__407915,OO4079 Feedback™,0OO4079,,Oakley,Eyewear,SUN,Sport,Performance Lifestyle,,FEMALE,Pilot,STD,,1,Gradient,Purple,Metal,Global,,,,201507,,0,,0,0
888392071569,888392071569,0OO9245__924517,OO9245 Frogskins™  (Asia Fit),0OO9245,,Oakley,Eyewear,SUN,Sport,Performance Lifestyle,,MALE,Rectangle,STD,,0,Solid Color Mirror,White,Injected,Intertiol,,,,201407,,0,,0,0
888392071620,888392071620,0OO9244__924414,OO9244 Holbrook™ (Asia Fit),0OO9244,,Oakley,Eyewear,SUN,Sport,FALSE,,MALE,Rectangle,STD,,0,Solid Color Mirror,White,Injected,Intertiol,,,,201407,,0,,0,0
888392097712,888392097712,0OO9272__927201,OO9272 Catalyst®,0OO9272,,Oakley,Eyewear,SUN,Sport,Active Performance,,MALE,Rectangle,STD,,0,Solid Color,Brown,Injected,Intertiol,,,,201502,,0,,0,0
888392110848,888392110848,0OO9212__921218,OO9212 M2™ Frame,0OO9212,,Oakley,Eyewear,SUN,Sport,Sport Performance,,MALE,Irregular,STD,,1,Solid Color Mirror,Orange,Injected,Intertiol,,,,201502,,0,,0,0
888392104885,888392104885,0OO9295__929501,OO9295 Flak™ 2.0,0OO9295,,Oakley,Eyewear,SUN,Sport,Sport Performance,,MALE,Rectangle,STD,,0,Solid Color Mirror,Black,Injected,Intertiol,,,,201507,,0,,0,0
888392125613,888392125613,0OO9191__919111,OO9191 Unstoppable,0OO9191,,Oakley,Eyewear,SUN,Sport,Active Performance,,FEMALE,Rectangle,STD,,1,Solid Color Mirror,Black,Nylon,Intertiol,,,,201509,,0,,0,0
888392125620,888392125620,0OO4079__407917,OO4079 Feedback™,0OO4079,,Oakley,Eyewear,SUN,Sport,Performance Lifestyle,,FEMALE,Pilot,STD,,1,Solid Color,Gold,Metal,Global,,,,201502,,0,,0,0
888392125637,888392125637,0OO4079__407918,OO4079 Feedback™,0OO4079,,Oakley,Eyewear,SUN,Sport,Performance Lifestyle,,FEMALE,Pilot,STD,,1,Mirror,Gold,Metal,Global,,,,201502,,0,,0,0
888392125651,888392125651,0OO4079__407920,OO4079 Feedback™,0OO4079,,Oakley,Eyewear,SUN,Sport,Performance Lifestyle,,FEMALE,Pilot,STD,,1,Solid Color,Gold,Metal,Global,,,,201502,,0,,0,0
888392133281,888392133281,0OO9264__926405,OO9264 Mainlink™,0OO9264,,Oakley,Eyewear,SUN,Sport,Active Performance,,MALE,Rectangle,STD,,1,Solid Color Mirror,Black,Injected,Intertiol,,,,201511,,0,,0,0
888392133939,888392133939,0OO9264__926413,OO9264 Mainlink™,0OO9264,,Oakley,Eyewear,SUN,Sport,Active Performance,,MALE,Rectangle,STD,,0,Solid Color Mirror,Grey,Injected,Intertiol,,,,201511,,0,,0,0
888392133304,888392133304,0OO9264__926407,OO9264 Mainlink™,0OO9264,,Oakley,Eyewear,SUN,Sport,Active Performance,,MALE,Rectangle,STD,,1,Solid Color Mirror,Black,Injected,Intertiol,,,,201511,,0,,0,0
888392133311,888392133311,0OO9264__926408,OO9264 Mainlink™,0OO9264,,Oakley,Eyewear,SUN,Sport,Active Performance,,MALE,Rectangle,STD,,1,Prizm Polarized,Black,Injected,Intertiol,,,,201511,,0,,0,0
888392133243,888392133243,0OO9264__926401,OO9264 Mainlink™,0OO9264,,Oakley,Eyewear,SUN,Sport,Active Performance,,MALE,Rectangle,STD,,0,Solid Color,Black,Injected,Intertiol,,,,201511,,0,,0,0
888392131119,888392131119,0OO9328__932803,SI TOMBSTONE SPOIL,0OO9328,,Oakley,Eyewear,SUN,Sport,Sport Performance,,MALE,Oval,STD,,0,Prizm,White,Injected,Intertiol,,,,201505,,0,,0,0
888392135001,888392135001,0OO9298__929803,OO9298 Hold On,0OO9298,,Oakley,Eyewear,SUN,Sport,Performance Lifestyle,,FEMALE,Irregular,STD,,0,Solid Color Mirror,Grey,Injected,Intertiol,,,,201507,,0,,0,0
888392133250,888392133250,0OO9264__926402,MAINLINK,0OO9264,,Oakley,Eyewear,SUN,Sport,Active Performance,,MALE,Rectangle,STD,,0,SOLID COLOR - MIRROR,Black,Injected,Intertiol,,,,201511,,0,,0,0
888392136107,888392136107,0OO9265__926501,OO9265 Latch™,0OO9265,,Oakley,Eyewear,SUN,Sport,Performance Lifestyle,,MALE,Oval,STD,,0,Solid Color,Black,Injected,Intertiol,,,,201507,,0,,0,0
888392133267,888392133267,0OO9264__926403,OO9264 Mainlink™,0OO9264,,Oakley,Eyewear,SUN,Sport,Active Performance,,MALE,Rectangle,STD,,0,Solid Color Mirror,Grey,Injected,Intertiol,,,,201902,,0,,0,0
888392136114,888392136114,0OO9265__926502,OO9265 Latch™,0OO9265,,Oakley,Eyewear,SUN,Sport,Performance Lifestyle,,MALE,Oval,STD,,0,Solid Color,Tortoise,Injected,Intertiol,,,,201507,,0,,0,0
888392133274,888392133274,0OO9264__926404,OO9264 Mainlink™,0OO9264,,Oakley,Eyewear,SUN,Sport,Active Performance,,MALE,Rectangle,STD,,0,Solid Color Mirror,Black,Injected,Intertiol,,,,201511,,0,,0,0
888392134868,888392134868,0OO9266__926601,OO9266 Triggerman™,0OO9266,,Oakley,Eyewear,SUN,Sport,Active Performance,,MALE,Rectangle,STD,,0,Solid Color Mirror,Black,Injected,SUN,,,,201507,,0,,0,0
888392135032,888392135032,0OO9298__929806,OO9298 Hold On,0OO9298,,Oakley,Eyewear,SUN,Sport,Performance Lifestyle,,FEMALE,Irregular,STD,,1,Gradient,Black,Injected,Intertiol,,,,201507,,0,,0,0
888392133922,888392133922,0OO9264__926412,OO9264 Mainlink™,0OO9264,,Oakley,Eyewear,SUN,Sport,Active Performance,,MALE,Rectangle,STD,,0,Solid Color Mirror,Black,Injected,Intertiol,,,,201511,,0,,0,0
888392136145,888392136145,0OO9265__926505,OO9265 Latch™,0OO9265,,Oakley,Eyewear,SUN,Sport,Performance Lifestyle,,MALE,Oval,STD,,0,Solid Color Mirror,Green,Injected,Intertiol,,,,201507,,0,,0,0
888392135193,888392135193,0OO4110__411005,OO4110 Disclosure,0OO4110,,Oakley,Eyewear,SUN,Sport,PERFORMANCE LIFESTYLE,,FEMALE,Pilot,STD,,1,Gradient,Pink,Metal,Intertiol,,,,201507,,0,,0,0
888392136152,888392136152,0OO9265__926506,OO9265 Latch™,0OO9265,,Oakley,Eyewear,SUN,Sport,Performance Lifestyle,,MALE,Oval,STD,,0,Solid Color Mirror,Black,Injected,Intertiol,,,,201507,,0,,0,0
888392141088,888392141088,0OO9189__918930,OO9189 TwoFace™,0OO9189,,Oakley,Eyewear,SUN,Sport,Performance Lifestyle,,MALE,Square,STD,,0,Solid Color Mirror,Black,Injected,Intertiol,,,,201511,,0,,0,0
888392136169,888392136169,0OO9265__926507,OO9265 Latch™,0OO9265,,Oakley,Eyewear,SUN,Sport,Performance Lifestyle,,MALE,Oval,STD,,1,Solid Color,Black,Injected,Intertiol,,,,201507,,0,,0,0
888392136176,888392136176,0OO9265__926508,OO9265 Latch™,0OO9265,,Oakley,Eyewear,SUN,Sport,Performance Lifestyle,,MALE,Oval,STD,,1,Solid Color Mirror,Grey,Injected,Intertiol,,,,201507,,0,,0,0
888392135506,888392135506,0OO9102__9102A2,OO9102 Holbrook™,0OO9102,,Oakley,Eyewear,SUN,Sport,Icon,,MALE,Square,STD,,0,Solid Color Mirror,Transparent,Injected,Global,,,,201507,,0,,0,0
888392143655,888392143655,0OO9263__926317,OO9263 Turbine™ Team USA,0OO9263,,Oakley,Eyewear,SUN,Sport,Active Performance,,MALE,Rectangle,STD,,0,Solid Color Mirror,Grey,Injected,Intertiol,,,,201509,,0,,0,0
888392143662,888392143662,0OO9096__9096D8,OO9096 Fuel Cell™,0OO9096,,Oakley,Eyewear,SUN,Sport,Active Performance,,MALE,Rectangle,STD,,1,Prizm Polarized,Black,Injected,Intertiol,,,,201507,,0,,0,0
888392149763,888392149763,0OO7044__704450,OO7044 A-Frame® 2.0 Snow Goggle,0OO7044,,Oakley,Eyewear,SUN,Sport,Sport Performance,,UNISEX,Irregular,STD,,0,Prizm,White,Injected,Intertiol,,,,201412,,0,,0,0
888392143563,888392143563,0OO9188__918816,OO9188 Flak™ 2.0 XL,0OO9188,,Oakley,Eyewear,SUN,Sport,Sport Performance,,MALE,Rectangle,STD,,0,Classic,Grey Metal,Injected,Intertiol,,,,201507,,0,,0,0
888392147844,888392147844,0OO9296__929603,OO9296 Standard Issue Ballistic M Frame®Alpha,0OO9296,,Oakley,Eyewear,SUN,Sport,Ballistic Performance,,MALE,Butterfly,STD,,0,Prizm,Matte Black,Injected,Global,,,,201511,,0,,0,0
888392143570,888392143570,0OO9208__920813,OO9208 Radar® EV Path®,0OO9208,,Oakley,Eyewear,SUN,Sport,Icon,,MALE,Rectangle,STD,,0,Classic,Grey,Injected,Global,,,,201507,,0,,0,0
888392143587,888392143587,0OO9290__929014,OO9290 Jawbreaker™,0OO9290,,Oakley,Eyewear,SUN,Sport,FALSE,,MALE,Rectangle,STD,,0,Photochromic,Black,Injected,Intertiol,,,,201507,,0,,0,0
888392116253,888392116253,0OO9262__926220,OO9262 Sliver™,0OO9262,,Oakley,Eyewear,SUN,Sport,Performance Lifestyle,,MALE,Rectangle,STD,,0,Solid Color,Black,Injected,Intertiol,,,,201502,,0,,0,0
888392116260,888392116260,0OO9263__926315,OO9263 Turbine™ Moto GP,0OO9263,,Oakley,Eyewear,SUN,Sport,Active Performance,,MALE,Rectangle,STD,,0,Solid Color Mirror,Black,Injected,Intertiol,,,,201502,,0,,0,0
888392149718,888392149718,0OO7050__705033,OO7050 Flight Deck™ Snow Goggle,0OO7050,,Oakley,Eyewear,SUN,Sport,Sport Performance,,UNISEX,Irregular,0,,0,Prizm,Black,Injected,Global,,,,201412,,0,,0,0
888392142566,888392142566,0OO7064__706439,OO7064 Flight Deck™ XM Snow Goggle,0OO7064,,Oakley,Eyewear,SUN,Sport,Sport Performance,,UNISEX,Irregular,0,TRANSPARENT,0,Prizm,Black,Injected,Intertiol,,,,201412,,0,,0,0
888392149749,888392149749,0OO7047__704745,OO7047 Canopy™ Snow Goggle,0OO7047,,Oakley,Eyewear,SUN,Sport,Sport Performance,,UNISEX,Irregular,0,,0,Prizm,Black,Injected,Asian,,,,201412,,0,,0,0
888392142573,888392142573,0OO7047__704743,OO7047 Canopy™ Snow Goggle,0OO7047,,Oakley,Eyewear,SUN,Sport,Sport Performance,,UNISEX,Irregular,0,TRANSPARENT,0,Prizm,Black,Injected,Asian,,,,201112,,0,,0,0
888392142597,888392142597,0OO7044__704448,OO7044 A-Frame® 2.0 Snow Goggle,0OO7044,,Oakley,Eyewear,SUN,Sport,Sport Performance,,UNISEX,Irregular,STD,,0,Prizm,,Injected,Intertiol,,,,201412,,0,,0,0
888392162397,888392162397,0OO9188__918820,OO9188 Flak™ 2.0 XL,0OO9188,,Oakley,Eyewear,SUN,Sport,Sport Performance,,MALE,Rectangle,STD,,0,Solid Color Mirror,White,Injected,Intertiol,,,,201507,,0,,0,0
888392162298,888392162298,0OO9302__930201,OO9302 Carbon Shift™,0OO9302,,Oakley,Eyewear,SUN,Sport,Performance Lifestyle,,MALE,Rectangle,STD,,0,Solid Color,Black,Injected,Intertiol,,,,201511,,0,,0,0
888392162304,888392162304,0OO9302__930202,OO9302 Carbon Shift™,0OO9302,,Oakley,Eyewear,SUN,Sport,Performance Lifestyle,,MALE,Rectangle,STD,,0,Solid Color Mirror,Black,Injected,Intertiol,,,,201511,,0,,0,0
888392162939,888392162939,0OO9301__930101,OO9301 Cohort,0OO9301,,Oakley,Eyewear,SUN,Sport,Active Performance,,FEMALE,Rectangle,STD,,0,Solid Color,Black,Injected,Intertiol,,,,201511,,0,,0,0
888392162946,888392162946,0OO9301__930102,OO9301 Cohort,0OO9301,,Oakley,Eyewear,SUN,Sport,Active Performance,,FEMALE,Rectangle,STD,,0,Gradient,Brown,Injected,Intertiol,,,,201511,,0,,0,0
888392163141,888392163141,0OO9320__932003,OO9320 Moonlighter,0OO9320,,Oakley,Eyewear,SUN,Sport,FALSE,,FEMALE,Round,STD,,0,Solid Color Mirror,Transparent,Injected,Intertiol,,,,201511,,0,,0,0
888392162328,888392162328,0OO9302__930204,OO9302 Carbon Shift™,0OO9302,,Oakley,Eyewear,SUN,Sport,Performance Lifestyle,,MALE,Rectangle,STD,,1,Solid Color Mirror,Black,Injected,Intertiol,,,,201511,,0,,0,0
888392162953,888392162953,0OO9301__930103,OO9301 Cohort,0OO9301,,Oakley,Eyewear,SUN,Sport,Active Performance,,FEMALE,Rectangle,STD,,0,Gradient,Brown,Injected,Intertiol,,,,201511,,0,,0,0
888392163158,888392163158,0OO9320__932004,OO9320 Moonlighter,0OO9320,,Oakley,Eyewear,SUN,Sport,FALSE,,FEMALE,Round,STD,TRANSPARENT,1,Gradient,Tortoise,Injected,Intertiol,,,,201511,,0,,0,0
888392162960,888392162960,0OO9301__930104,OO9301 Cohort,0OO9301,,Oakley,Eyewear,SUN,Sport,Active Performance,,FEMALE,Rectangle,STD,,1,Gradient,Black,Injected,Intertiol,,,,201511,,0,,0,0
888392162342,888392162342,0OO9302__930206,OO9302 Carbon Shift™,0OO9302,,Oakley,Eyewear,SUN,Sport,Performance Lifestyle,,MALE,Rectangle,STD,,1,Prizm Polarized,Black,Injected,Intertiol,,,,201511,,0,,0,0
888392163172,888392163172,0OO9320__932006,OO9320 Moonlighter,0OO9320,,Oakley,Eyewear,SUN,Sport,FALSE,,FEMALE,Round,STD,,1,Solid Color Mirror,White,Injected,Intertiol,,,,201511,,0,,0,0
888392162359,888392162359,0OO9208__920816,OO9208 Radar® EV Path®,0OO9208,,Oakley,Eyewear,SUN,Sport,Icon,,MALE,Rectangle,STD,,0,Mirror,White,Injected,Global,,,,201507,,0,,0,0
888392163127,888392163127,0OO9320__932001,OO9320 Moonlighter,0OO9320,,Oakley,Eyewear,SUN,Sport,FALSE,,FEMALE,Round,STD,,0,Solid Color,Black,Injected,Intertiol,,,,201511,,0,,0,0
888392165398,888392165398,0OO4108__410811,OO4108 Tie Breaker,0OO4108,,Oakley,Eyewear,SUN,Sport,Performance Lifestyle,,FEMALE,Pilot,STD,,1,Prizm Polarized,Black,Metal,Intertiol,,,,201511,,0,,0,0
888392162366,888392162366,0OO9208__920817,OO9208 Radar® EV Path®,0OO9208,,Oakley,Eyewear,SUN,Sport,Icon,,MALE,Rectangle,STD,,0,Solid Color-Mirror,White,Injected,Global,,,,201507,,0,,0,0
888392169341,888392169341,0OO9188__918824,OO9188 Flak™ 2.0 XL Team Colors,0OO9188,,Oakley,Eyewear,SUN,Sport,Sport Performance,,MALE,Rectangle,STD,,0,Solid Color Mirror,Black,Injected,Intertiol,,,,201511,,0,,0,0
888392165497,888392165497,0OO7072__707202,OO7072 Wind Jacket® 2.0,0OO7072,,Oakley,Eyewear,SUN,Sport,Sport Performance,,MALE,Irregular,STD,,0,Prizm,Black,Injected,Intertiol,,,,201512,,0,,0,0
888392169518,888392169518,0OO9316__931608,OO9316 Thinlink,0OO9316,,Oakley,Eyewear,SUN,Sport,Performance Lifestyle,,MALE,Rectangle,STD,,1,Prizm Polarized,Black,Injected,Intertiol,,,,201511,,0,,0,0
888392169358,888392169358,0OO9208__920819,OO9208 Radar® EV Path® Team Colors,0OO9208,,Oakley,Eyewear,SUN,Sport,Icon,,MALE,Rectangle,STD,,0,Solid Color Mirror,Black,Injected,Global,,,,201511,,0,,0,0
888392165503,888392165503,0OO7072__707203,OO7072 Wind Jacket® 2.0,0OO7072,,Oakley,Eyewear,SUN,Sport,Sport Performance,,MALE,Irregular,STD,,0,Prizm,White,Injected,Intertiol,,,,201512,,0,,0,0
888392165510,888392165510,0OO7072__707204,OO7072 Wind Jacket® 2.0,0OO7072,,Oakley,Eyewear,SUN,Sport,Sport Performance,,MALE,Irregular,STD,,0,Prizm,Green,Injected,Intertiol,,,,201512,,0,,0,0
888392169556,888392169556,0OO9239__923920,OO9239 Crankshaft™,0OO9239,,Oakley,Eyewear,SUN,Sport,Active Performance,,MALE,Rectangle,STD,,0,Solid Color Mirror,Black,Injected,Intertiol,,,,201511,,0,,0,0
888392169365,888392169365,0OO9208__920820,OO9208 Radar® EV Path®,0OO9208,,Oakley,Eyewear,SUN,Sport,Icon,,MALE,Rectangle,STD,,0,Solid Color Mirror,Black,Injected,Global,,,,201511,,0,,0,0
888392169570,888392169570,0OO9316__931609,OO9316 Thinlink,0OO9316,,Oakley,Eyewear,SUN,Sport,Performance Lifestyle,,MALE,Rectangle,STD,,0,Solid Color Mirror,Black,Injected,Intertiol,,,,201511,,0,,0,0
